id,PROHIBE_JORNADA,PROHIBE_CLASES,CONFISCACION,PROHIBE_FOTOS,RESTRINGE_USO,USO_INAPR,PROTOCOLO_USO,PROHIBE_REDES,SIN_REGULACION,PROHIBE_LABORAL
1551,0,0,0,1,0,1,0,0,0,0
1555,0,1,1,1,1,1,1,0,0,0
1563,1,1,1,1,1,1,0,0,0,0
1570,0,1,0,0,1,0,0,0,0,0
1577,0,1,1,0,1,0,0,0,0,0
1578,0,1,1,0,1,1,0,0,0,0
1581,0,1,1,0,1,1,0,0,0,0
1582,0,1,1,1,1,1,1,0,0,0
1583,0,1,1,0,1,1,0,0,0,0
1585,0,1,0,0,1,1,0,0,0,0
1586,0,1,1,0,1,1,1,0,0,0
1587,0,1,1,0,1,1,1,0,0,0
1588,0,0,0,0,1,1,0,0,0,0
1590,0,0,1,0,1,1,0,0,0,0
1593,0,0,0,0,0,1,0,0,0,0
1594,0,1,1,1,1,1,0,0,0,0
1596,0,1,1,0,1,1,0,0,0,0
1597,0,0,1,1,0,1,0,0,0,0
1599,0,0,1,1,1,0,1,0,0,0
1602,0,0,0,1,1,1,0,0,0,0
1603,0,0,0,1,1,1,0,0,0,0
1604,0,0,0,1,0,1,0,0,0,0
1607,0,0,1,0,0,0,0,0,0,0
1609,0,1,1,0,1,0,0,0,0,0
1610,0,0,1,0,1,1,1,0,0,0
1619,0,1,0,0,1,0,0,0,0,0
1621,0,1,1,1,1,1,0,0,0,0
1629,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1629.pdf is not a valid file or url
1632,0,1,1,1,1,1,1,1,0,0
1634,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1634.pdf is not a valid file or url
1635,0,1,1,0,1,0,0,0,0,0
1638,0,1,0,0,1,1,0,0,0,0
1653,0,1,1,0,1,1,1,0,0,1
1664,0,1,1,1,1,1,1,0,0,0
1667,0,0,0,1,0,1,1,1,0,0
1676,0,1,1,0,1,0,1,1,0,0
1677,0,0,0,0,0,0,0,0,0,0
1684,0,0,1,0,1,1,1,0,0,0
1685,0,0,0,1,0,0,1,0,0,0
1686,0,0,0,0,0,1,1,0,0,0
1688,0,0,0,1,0,0,1,1,0,1
1689,0,1,1,1,1,1,1,0,0,1
1691,0,0,1,0,0,0,1,0,0,0
1695,0,0,0,1,0,1,1,0,0,0
1697,0,0,0,1,0,0,1,0,0,0
1698,1,1,1,1,1,1,1,1,0,0
1700,0,1,1,1,1,1,1,1,0,0
1702,0,0,0,1,0,1,1,1,0,0
1703,0,0,0,0,1,1,0,0,0,0
1704,0,1,0,1,1,1,1,0,0,0
1705,0,0,0,0,0,0,0,0,0,0
1707,0,1,1,0,0,1,1,0,0,0
1708,0,1,1,1,1,1,1,0,0,0
1709,0,0,0,1,0,1,0,0,0,0
1712,0,1,1,1,1,1,1,0,0,0
1714,0,0,0,0,0,1,1,1,0,0
1717,0,0,0,1,0,0,1,0,0,0
1720,0,1,0,0,0,1,0,0,0,0
1721,0,0,1,1,1,1,0,1,0,0
1724,0,1,1,1,1,1,1,1,0,1
1728,0,0,1,0,0,0,1,0,0,0
1734,0,1,0,1,1,1,0,0,0,0
1735,0,0,1,1,1,1,0,1,0,0
1741,0,1,1,0,1,0,1,0,0,1
1743,0,1,0,1,1,1,0,0,0,0
1747,0,1,1,1,1,1,0,0,0,1
1748,0,1,0,1,1,1,0,0,0,0
1749,0,1,1,0,0,1,0,0,0,0
1752,0,1,1,1,1,1,1,0,0,0
1755,0,1,1,1,1,0,1,0,0,0
1761,0,0,0,1,1,1,1,1,0,0
1769,0,1,1,1,1,1,1,1,0,0
1772,0,1,1,1,1,1,1,0,0,0
1774,0,1,0,0,1,1,0,0,0,0
1780,0,0,0,0,0,0,0,0,0,0
1781,0,1,1,0,1,1,1,0,0,0
1783,1,1,1,1,1,1,0,0,0,0
1787,0,1,1,0,1,0,1,0,0,0
1788,1,1,0,0,1,1,0,0,0,0
1789,0,1,1,0,1,1,0,0,0,0
1791,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1791.pdf is not a valid file or url
1792,0,0,1,0,1,1,0,0,0,0
1795,0,1,0,0,1,0,1,0,0,0
1801,0,1,1,0,1,1,0,0,0,0
1819,0,1,0,0,1,1,0,0,0,1
1839,0,1,1,1,1,1,0,1,0,0
1842,0,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0
1847,0,1,0,0,1,1,0,0,0,0
1855,1,1,1,0,1,1,1,0,0,0
1857,0,1,1,1,1,1,0,0,0,0
1858,0,0,0,0,0,1,1,1,0,0
1859,0,0,0,0,0,0,0,0,0,0
1860,0,1,1,0,1,1,1,0,0,0
1863,0,0,0,0,0,0,1,1,0,0
1867,0,1,1,0,1,0,1,0,0,0
1870,0,0,0,1,0,1,1,0,0,0
1871,0,1,0,1,1,1,1,0,0,1
1874,0,1,0,0,1,1,0,0,0,0
1878,0,1,0,1,1,1,0,0,0,0
1882,0,1,0,1,0,1,0,0,0,0
1884,0,1,1,1,1,1,0,0,0,0
1887,0,1,1,0,1,0,0,0,0,0
1888,0,1,1,0,1,1,0,0,0,0
1889,0,1,1,0,1,0,0,0,0,0
1891,0,0,0,0,0,0,0,0,0,0
1893,0,1,0,0,1,0,0,0,0,0
1895,0,0,1,0,1,1,0,0,1,0
1898,0,0,0,1,0,0,0,0,0,0
1900,0,1,1,1,1,1,1,0,0,0
1911,1,0,0,1,1,0,0,0,0,0
1923,0,1,0,0,1,0,0,0,0,0
1924,0,1,1,1,1,0,0,0,0,0
1930,0,0,0,1,0,0,0,0,0,0
1934,0,0,0,1,0,1,1,0,0,0
1941,0,0,0,1,0,1,1,1,0,0
1958,0,1,0,0,1,0,0,0,0,0
1959,0,1,1,0,1,1,1,0,0,0
1961,0,1,0,0,1,1,0,0,0,0
1963,0,1,1,1,1,0,0,0,0,0
1965,0,0,0,0,0,1,1,0,0,0
1967,0,0,1,1,1,1,0,0,0,0
1968,0,1,1,0,1,1,0,0,0,0
1970,0,1,1,0,1,0,1,0,0,0
1975,0,0,1,0,1,0,0,0,0,0
1977,0,1,1,1,1,1,1,0,0,1
1980,0,1,1,1,1,1,0,0,0,0
1985,0,1,1,0,1,1,0,0,0,0
1989,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_1989.pdf is not a valid file or url
1996,0,1,1,1,1,1,0,1,1,0
1998,0,1,1,1,1,0,1,0,0,0
1999,0,1,0,0,1,1,0,0,0,0
2003,0,1,1,0,1,1,1,0,0,0
2005,0,0,0,0,1,1,0,0,0,0
2009,0,1,0,1,1,1,0,0,0,0
2012,0,1,1,0,1,1,1,0,0,0
2017,0,0,0,0,0,1,0,0,0,0
2022,0,1,1,0,1,1,0,0,0,1
2023,0,1,0,0,1,0,0,0,0,0
2024,0,0,0,0,0,0,0,0,0,0
2026,0,1,0,1,1,1,1,0,0,0
2037,0,1,0,0,1,1,0,0,0,0
2042,0,1,1,0,1,0,0,1,0,0
2044,0,0,0,1,0,1,0,0,0,0
2045,0,1,0,0,1,1,0,0,0,1
2047,0,1,1,1,1,1,1,0,1,0
2048,0,1,1,0,1,1,1,0,0,0
2049,0,0,0,1,0,0,0,0,0,0
2050,0,1,1,1,1,1,1,0,0,0
2052,0,0,0,0,0,0,0,0,0,0
2054,1,0,1,0,1,1,0,0,0,0
2055,1,1,1,1,1,1,0,0,0,0
2057,0,1,0,0,1,0,0,0,0,0
2064,0,0,0,1,0,0,1,0,0,0
2065,0,0,1,1,0,1,0,0,0,0
2068,0,0,1,1,0,0,1,0,0,0
2069,0,1,1,1,1,0,1,0,0,0
2074,0,0,1,0,1,1,1,1,0,0
2075,0,1,1,0,1,1,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,1,0,1,0,0,0,0
2083,0,1,0,0,1,0,0,0,0,0
2085,0,1,1,0,1,1,1,0,0,0
2087,1,1,1,0,1,1,1,0,0,0
2089,0,0,0,0,1,0,0,0,0,0
2090,0,1,0,1,0,1,0,0,0,0
2091,0,1,1,1,1,1,1,0,0,0
2092,0,0,0,0,0,1,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0
2099,0,1,0,0,1,1,0,0,0,0
2101,0,0,0,0,0,0,0,1,0,0
2102,0,1,1,0,1,1,0,0,0,0
2105,0,1,1,0,1,1,0,0,0,0
2109,0,1,1,0,1,1,1,0,0,0
2110,0,0,1,0,0,0,0,0,0,0
2112,0,1,1,0,1,1,0,0,0,0
2115,0,0,0,0,1,0,0,1,0,0
2118,0,1,1,1,1,1,1,0,0,1
2119,0,1,0,0,1,0,1,0,0,0
2121,1,1,1,1,1,1,1,1,0,0
2123,0,0,0,0,0,1,1,0,0,0
2124,0,1,1,1,1,1,0,0,0,0
2125,0,1,1,0,0,1,0,0,0,0
2126,0,0,0,1,0,1,0,0,0,0
2131,0,1,0,0,1,1,0,0,0,0
2132,0,1,1,1,1,0,1,0,0,0
2136,0,1,1,1,1,0,0,0,0,0
2138,0,1,1,1,1,1,1,0,0,1
2140,0,1,0,0,1,1,0,0,0,0
2143,0,0,0,0,0,0,0,0,0,0
2146,0,0,0,1,0,0,1,0,0,0
2150,0,1,1,1,1,1,1,0,0,0
2155,0,1,1,1,1,1,0,1,0,1
2160,0,0,1,0,0,0,0,0,0,0
2163,0,0,1,1,0,1,0,0,0,0
2164,0,1,1,0,1,1,1,1,0,0
2167,0,1,0,1,0,1,0,1,0,0
2170,0,0,0,0,0,0,0,0,0,0
2171,0,1,0,0,1,1,0,1,0,0
2178,0,0,1,0,1,1,0,1,0,0
2182,1,1,1,0,1,1,1,0,0,0
2183,0,1,1,1,1,0,1,0,0,1
2184,0,0,1,1,1,1,1,0,0,1
2185,0,1,0,1,1,1,1,1,0,0
2194,0,1,1,0,1,0,1,0,0,0
2200,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2200.pdf is not a valid file or url
2205,0,1,1,1,1,1,0,0,0,0
2206,0,1,1,0,1,1,0,0,0,0
2207,0,1,0,1,1,1,0,1,0,0
2219,0,1,0,0,1,1,1,0,0,0
2222,0,0,0,1,0,0,1,0,0,0
2226,1,1,0,0,1,0,0,0,0,1
2227,0,1,1,0,1,1,1,0,0,0
2228,1,1,1,1,1,1,1,0,0,0
2237,0,1,1,0,1,1,0,0,0,0
2240,0,1,0,0,1,0,0,0,0,0
2244,0,1,0,1,1,1,0,0,0,0
2247,0,0,0,0,0,0,0,0,0,0
2249,0,1,1,1,1,1,1,0,0,0
2250,0,1,0,0,0,1,1,0,0,0
2251,0,1,1,0,1,1,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,0
2258,0,1,1,1,1,0,0,0,0,1
2259,0,0,0,1,1,1,1,0,0,0
2260,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2260.pdf is not a valid file or url
2262,1,1,1,1,1,1,1,0,0,0
2263,0,0,0,1,0,1,0,0,1,1
2264,1,1,1,0,1,1,0,0,0,0
2265,1,1,1,0,1,1,1,0,0,0
2266,0,1,1,1,1,0,0,0,0,0
2274,0,0,0,0,0,0,0,0,0,0
2275,1,1,1,0,1,1,0,0,0,0
2278,0,1,1,0,1,1,0,0,0,0
2280,0,0,1,1,0,1,0,0,0,0
2282,0,0,0,0,0,0,0,0,0,0
2283,0,1,1,1,1,1,1,0,0,0
2284,0,1,1,1,1,0,0,0,0,1
2288,0,0,0,1,0,0,0,0,0,0
2289,0,1,1,1,1,1,0,0,0,0
2292,0,1,1,1,1,1,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0
2294,0,1,0,1,1,0,1,0,0,0
2296,0,1,0,0,1,1,1,0,0,0
2297,0,1,1,0,1,0,1,0,0,1
2302,1,1,1,0,1,0,0,1,0,1
2308,0,0,0,1,1,1,1,1,0,0
2309,0,1,1,0,1,1,1,0,0,0
2311,0,1,1,0,1,1,0,0,0,0
2312,0,1,0,0,0,1,0,0,0,0
2313,1,1,0,0,1,1,0,0,0,0
2314,0,0,0,0,0,1,0,0,0,0
2319,0,1,1,1,1,0,0,0,0,0
2321,0,0,1,1,1,0,1,1,0,0
2324,0,1,1,1,1,1,0,0,0,1
2325,0,1,1,1,1,1,0,0,0,0
2329,0,1,1,0,1,1,0,0,0,0
2331,0,1,0,0,1,1,0,0,0,1
2333,0,1,1,1,1,1,1,0,0,0
2334,0,0,0,1,1,1,0,0,0,0
2335,1,1,0,1,1,1,0,0,0,0
2338,0,0,0,0,0,1,0,1,0,0
2339,0,0,0,0,0,0,0,0,0,0
2343,0,1,1,0,1,1,1,0,0,0
2347,0,0,1,1,1,1,0,0,1,0
2348,0,0,0,0,0,0,0,0,0,0
2360,0,1,0,1,1,1,0,0,0,1
2361,0,0,0,1,1,0,0,0,0,0
2362,0,1,0,0,0,0,0,0,0,0
2363,0,1,1,0,0,1,0,0,0,0
2364,0,0,1,1,0,1,1,0,0,1
2373,0,0,0,0,0,0,0,0,0,0
2374,0,1,0,0,1,1,1,0,0,0
2375,0,0,0,0,0,0,0,0,0,0
2379,0,1,1,0,1,1,0,0,0,0
2380,0,1,0,0,1,0,0,0,0,1
2387,1,1,1,1,1,1,0,0,0,0
2388,1,1,0,1,1,1,0,0,0,0
2392,0,0,0,0,0,0,0,0,0,0
2393,1,1,1,1,1,1,0,0,0,0
2394,0,0,1,0,1,1,1,0,0,1
2395,0,0,1,0,1,1,0,0,0,1
2397,0,1,1,1,1,1,1,0,0,1
2398,0,0,0,0,0,1,0,0,0,0
2406,0,1,1,1,1,0,0,0,0,0
2407,0,1,1,0,1,1,0,0,0,0
2409,0,1,1,0,1,1,1,1,0,0
2411,0,1,1,1,1,1,0,0,0,0
2412,0,1,0,1,1,1,0,1,0,0
2415,1,1,1,1,1,1,0,0,0,0
2416,0,1,0,1,1,1,0,0,0,0
2417,0,1,1,1,1,1,1,0,0,0
2419,1,1,1,0,0,1,0,0,1,1
2420,0,1,1,0,1,1,0,0,0,0
2422,0,1,1,1,1,1,0,0,0,0
2424,1,1,1,0,1,1,0,1,0,0
2425,0,0,0,0,0,0,0,0,0,0
2426,0,1,1,0,1,1,0,0,0,0
2427,0,1,1,1,1,1,1,1,0,0
2428,0,0,0,1,0,1,1,0,1,0
2429,0,1,1,1,1,0,0,0,0,1
2437,0,0,0,0,0,1,0,0,0,0
2443,0,0,0,0,1,1,0,0,0,0
2444,0,0,0,1,0,1,1,1,0,0
2447,0,0,0,1,0,1,0,0,0,0
2448,0,1,0,1,1,1,1,0,0,0
2453,0,1,0,0,1,1,0,0,0,0
2454,1,1,1,0,1,1,0,0,0,1
2458,0,0,0,0,1,0,0,0,0,0
2459,0,0,0,1,1,1,0,0,1,0
2460,0,0,0,0,0,0,0,0,0,0
2462,0,1,1,1,1,1,0,0,0,0
2464,0,0,1,1,0,1,1,0,1,0
2465,0,0,0,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0,0,0,0
2470,0,1,0,0,1,1,0,0,0,0
2482,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2482.pdf is not a valid file or url
2485,0,0,0,0,1,0,0,0,0,0
2486,0,1,1,0,1,1,0,0,0,0
2487,0,1,0,0,1,0,0,0,0,0
2489,0,1,0,1,1,1,0,0,0,0
2490,0,0,0,1,1,1,0,0,0,0
2491,0,0,0,0,0,1,0,0,0,0
2492,1,1,1,0,1,1,0,0,0,0
2493,0,1,1,1,1,1,0,0,0,0
2494,0,1,1,0,1,1,0,0,0,0
2495,1,1,1,1,1,0,0,0,1,1
2496,0,0,0,1,0,1,0,0,0,0
2505,0,0,0,0,0,0,0,0,0,0
2508,0,0,1,1,1,1,1,0,0,0
2514,0,1,0,1,1,0,0,0,0,0
2517,0,0,0,0,0,1,0,0,0,0
2518,0,0,0,0,1,1,0,0,0,0
2520,0,1,1,1,1,1,0,0,0,0
2521,0,1,1,1,1,1,1,0,0,1
2523,0,0,0,1,1,0,0,0,0,0
2524,0,1,0,0,1,1,0,0,0,0
2525,0,0,1,0,1,1,0,0,0,0
2527,0,0,0,0,0,1,0,0,0,0
2531,0,1,0,0,1,1,0,0,0,0
2532,0,0,1,0,0,1,1,0,1,0
2537,0,0,0,1,0,1,0,0,0,0
2551,0,1,0,0,1,1,0,0,0,0
2552,0,0,1,1,1,1,1,1,0,0
2553,0,0,0,1,1,1,1,0,0,0
2555,0,1,1,1,1,1,1,1,0,1
2556,1,1,1,1,1,1,0,0,0,0
2557,0,1,1,0,1,1,1,0,0,0
2559,0,1,1,0,1,1,1,0,0,1
2561,0,0,0,0,0,0,0,0,0,0
2566,0,1,1,0,0,1,0,0,0,0
2570,0,0,1,0,0,1,0,0,0,0
2577,0,0,0,1,1,0,1,0,0,0
2579,0,0,0,0,0,0,0,0,0,0
2583,0,1,1,0,1,1,1,0,0,0
2599,0,0,0,1,0,0,0,0,0,0
2601,0,0,0,0,0,0,0,0,0,0
2611,0,1,1,0,1,0,1,0,0,0
2612,0,1,1,0,1,1,1,0,0,1
2613,0,1,1,0,1,1,0,0,0,0
2615,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_2615.pdf
2625,0,0,1,1,1,0,0,0,0,0
2636,0,1,1,0,1,1,0,0,0,1
2650,0,1,1,1,0,1,1,0,0,1
2652,1,1,1,1,1,1,0,0,0,1
2657,0,1,1,1,1,1,1,0,0,0
2658,0,1,0,0,1,1,0,0,0,1
2664,0,1,0,1,1,1,0,0,0,0
2666,0,1,0,0,1,1,0,1,0,0
2681,0,1,1,0,1,1,0,0,0,0
2686,0,1,1,0,1,1,0,0,0,0
2694,0,1,0,1,1,1,1,0,0,0
2701,0,1,1,1,1,1,1,0,0,0
2716,0,1,1,1,1,0,1,1,0,1
2734,0,1,0,0,1,1,1,1,0,0
2736,0,1,1,1,1,0,0,1,0,1
2737,1,1,1,0,1,1,0,1,0,1
2738,1,1,1,0,1,1,0,0,0,0
2740,0,1,1,1,1,1,0,1,0,0
2741,0,1,1,0,1,0,0,0,0,0
2742,0,0,0,0,0,0,0,1,0,0
2744,0,0,0,0,0,0,0,0,0,0
2753,0,1,1,1,1,1,0,0,0,0
2756,0,1,0,0,1,1,0,0,0,0
2758,0,1,1,0,1,1,0,0,0,0
2762,0,1,1,0,1,0,0,0,0,0
2764,0,1,0,1,1,1,1,0,0,0
2767,0,0,0,0,0,0,0,1,0,0
2776,0,1,1,0,1,1,0,0,0,0
2780,0,1,1,0,1,1,0,0,0,0
2782,0,1,1,0,1,0,1,0,0,1
2785,0,1,0,0,1,0,0,0,0,0
2786,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_2786.pdf is not a valid file or url
2787,0,1,0,1,1,1,0,1,0,0
2790,0,0,0,0,0,0,0,0,0,0
2794,0,1,0,0,1,1,0,1,0,0
2795,0,1,1,0,1,1,0,0,1,0
2796,0,0,0,0,0,1,0,0,0,0
2799,0,1,1,1,1,1,0,1,0,0
2800,0,1,0,0,1,1,1,1,0,0
2802,0,0,0,0,1,0,0,0,0,0
2803,0,0,1,0,1,1,0,0,1,0
2804,0,1,1,1,1,1,1,0,0,0
2805,0,0,1,0,0,1,0,1,0,0
2806,0,0,1,0,1,0,0,0,0,0
2817,1,1,1,1,1,1,0,1,0,0
2820,1,1,1,0,1,1,0,0,0,0
2822,0,1,0,0,1,1,0,0,0,0
2823,0,0,0,1,1,1,1,0,0,0
2826,0,0,0,0,1,1,0,0,0,0
2827,1,1,1,1,1,1,0,0,0,0
2830,0,1,0,0,1,1,0,0,0,0
2831,0,1,1,0,1,1,0,1,0,0
2832,0,0,0,0,0,0,1,0,0,0
2835,0,0,0,0,0,0,1,0,0,0
2840,0,0,1,0,1,1,0,0,0,0
2842,0,0,0,0,0,0,0,0,0,0
2844,0,0,1,0,0,1,0,1,1,0
2845,0,1,0,0,1,0,1,0,0,0
2847,0,0,1,0,1,1,1,0,0,0
2854,0,1,1,0,1,1,1,0,0,0
2862,0,1,1,0,1,1,1,0,0,0
2865,0,0,0,0,0,1,0,0,0,0
2866,0,0,0,0,1,1,1,0,0,0
2867,0,0,0,0,0,1,0,0,0,0
2870,0,1,1,0,1,1,0,0,0,0
